year,round,race_name,circuit,driver,constructor,grid,position,points,status,laps
2021,5,Monaco Grand Prix,monaco,vettel,aston_martin,8,5,10.0,Finished,78
2021,5,Monaco Grand Prix,monaco,gasly,alphatauri,6,6,8.0,Finished,78
2021,5,Monaco Grand Prix,monaco,hamilton,mercedes,7,7,7.0,Finished,78
2021,5,Monaco Grand Prix,monaco,stroll,aston_martin,13,8,4.0,+1 Lap,77
2021,5,Monaco Grand Prix,monaco,ocon,alpine,11,9,2.0,+1 Lap,77
2021,5,Monaco Grand Prix,monaco,giovinazzi,alfa,10,10,1.0,+1 Lap,77
2021,5,Monaco Grand Prix,monaco,raikkonen,alfa,14,11,0.0,+1 Lap,77
2021,5,Monaco Grand Prix,monaco,ricciardo,mclaren,12,12,0.0,+1 Lap,77
2021,5,Monaco Grand Prix,monaco,alonso,alpine,17,13,0.0,+1 Lap,77
2021,5,Monaco Grand Prix,monaco,russell,williams,15,14,0.0,+1 Lap,77
2021,5,Monaco Grand Prix,monaco,latifi,williams,18,15,0.0,+1 Lap,77
2021,5,Monaco Grand Prix,monaco,tsunoda,alphatauri,16,16,0.0,+1 Lap,77
2021,5,Monaco Grand Prix,monaco,mazepin,haas,19,17,0.0,+3 Laps,75
2021,5,Monaco Grand Prix,monaco,mick_schumacher,haas,20,18,0.0,+3 Laps,75
2021,5,Monaco Grand Prix,monaco,bottas,mercedes,3,19,0.0,Wheel nut,29
2021,5,Monaco Grand Prix,monaco,leclerc,ferrari,1,20,0.0,Driveshaft,0
2022,1,Bahrain Grand Prix,bahrain,leclerc,ferrari,1,1,26.0,Finished,57
2022,1,Bahrain Grand Prix,bahrain,sainz,ferrari,3,2,18.0,Finished,57
2022,1,Bahrain Grand Prix,bahrain,hamilton,mercedes,5,3,15.0,Finished,57
2022,1,Bahrain Grand Prix,bahrain,russell,mercedes,9,4,12.0,Finished,57
2022,1,Bahrain Grand Prix,bahrain,kevin_magnussen,haas,7,5,10.0,Finished,57
2022,1,Bahrain Grand Prix,bahrain,bottas,alfa,6,6,8.0,Finished,57
2022,1,Bahrain Grand Prix,bahrain,ocon,alpine,11,7,6.0,Finished,57
2022,1,Bahrain Grand Prix,bahrain,tsunoda,alphatauri,16,8,4.0,Finished,57
2022,1,Bahrain Grand Prix,bahrain,alonso,alpine,8,9,2.0,Finished,57
2022,1,Bahrain Grand Prix,bahrain,zhou,alfa,15,10,1.0,Finished,57
2022,1,Bahrain Grand Prix,bahrain,mick_schumacher,haas,12,11,0.0,Finished,57
2022,1,Bahrain Grand Prix,bahrain,stroll,aston_martin,19,12,0.0,Finished,57
2022,1,Bahrain Grand Prix,bahrain,albon,williams,14,13,0.0,Finished,57
2022,1,Bahrain Grand Prix,bahrain,ricciardo,mclaren,18,14,0.0,Finished,57
2022,1,Bahrain Grand Prix,bahrain,norris,mclaren,13,15,0.0,Finished,57
2022,1,Bahrain Grand Prix,bahrain,latifi,williams,20,16,0.0,Finished,57
2022,1,Bahrain Grand Prix,bahrain,hulkenberg,aston_martin,17,17,0.0,Finished,57
2022,1,Bahrain Grand Prix,bahrain,perez,red_bull,4,18,0.0,Fuel pressure,56
2022,1,Bahrain Grand Prix,bahrain,max_verstappen,red_bull,2,19,0.0,Fuel pressure,54
2022,1,Bahrain Grand Prix,bahrain,gasly,alphatauri,10,20,0.0,Power Unit,44
2022,2,Saudi Arabian Grand Prix,jeddah,max_verstappen,red_bull,4,1,25.0,Finished,50
2022,2,Saudi Arabian Grand Prix,jeddah,leclerc,ferrari,2,2,19.0,Finished,50
2022,2,Saudi Arabian Grand Prix,jeddah,sainz,ferrari,3,3,15.0,Finished,50
2022,2,Saudi Arabian Grand Prix,jeddah,perez,red_bull,1,4,12.0,Finished,50
2022,2,Saudi Arabian Grand Prix,jeddah,russell,mercedes,6,5,10.0,Finished,50
2022,2,Saudi Arabian Grand Prix,jeddah,ocon,alpine,5,6,8.0,Finished,50
2022,2,Saudi Arabian Grand Prix,jeddah,norris,mclaren,11,7,6.0,Finished,50
2022,2,Saudi Arabian Grand Prix,jeddah,gasly,alphatauri,9,8,4.0,Finished,50
2022,2,Saudi Arabian Grand Prix,jeddah,kevin_magnussen,haas,10,9,2.0,Finished,50
2022,2,Saudi Arabian Grand Prix,jeddah,hamilton,mercedes,15,10,1.0,Finished,50
2022,2,Saudi Arabian Grand Prix,jeddah,zhou,alfa,12,11,0.0,Finished,50
2022,2,Saudi Arabian Grand Prix,jeddah,hulkenberg,aston_martin,17,12,0.0,Finished,50
2022,2,Saudi Arabian Grand Prix,jeddah,stroll,aston_martin,13,13,0.0,+1 Lap,49
2022,2,Saudi Arabian Grand Prix,jeddah,albon,williams,16,14,0.0,Collision damage,47
2022,2,Saudi Arabian Grand Prix,jeddah,bottas,alfa,8,15,0.0,Cooling system,36
2022,2,Saudi Arabian Grand Prix,jeddah,alonso,alpine,7,16,0.0,Water pump,35
2022,2,Saudi Arabian Grand Prix,jeddah,ricciardo,mclaren,14,17,0.0,Gearbox,35
2022,2,Saudi Arabian Grand Prix,jeddah,latifi,williams,18,18,0.0,Accident,14
2022,2,Saudi Arabian Grand Prix,jeddah,tsunoda,alphatauri,19,19,0.0,Power Unit,0
2022,2,Saudi Arabian Grand Prix,jeddah,mick_schumacher,haas,0,20,0.0,Withdrew,0
2022,3,Australian Grand Prix,albert_park,leclerc,ferrari,1,1,26.0,Finished,58
2022,3,Australian Grand Prix,albert_park,perez,red_bull,3,2,18.0,Finished,58
2022,3,Australian Grand Prix,albert_park,russell,mercedes,6,3,15.0,Finished,58
2022,3,Australian Grand Prix,albert_park,hamilton,mercedes,5,4,12.0,Finished,58
2022,3,Australian Grand Prix,albert_park,norris,mclaren,4,5,10.0,Finished,58
2022,3,Australian Grand Prix,albert_park,ricciardo,mclaren,7,6,8.0,Finished,58
2022,3,Australian Grand Prix,albert_park,ocon,alpine,8,7,6.0,Finished,58
2022,3,Australian Grand Prix,albert_park,bottas,alfa,12,8,4.0,Finished,58
2022,3,Australian Grand Prix,albert_park,gasly,alphatauri,11,9,2.0,Finished,58
2022,3,Australian Grand Prix,albert_park,albon,williams,20,10,1.0,Finished,58
2022,3,Australian Grand Prix,albert_park,zhou,alfa,14,11,0.0,Finished,58
2022,3,Australian Grand Prix,albert_park,stroll,aston_martin,19,12,0.0,Finished,58
2022,3,Australian Grand Prix,albert_park,mick_schumacher,haas,15,13,0.0,+1 Lap,57
2022,3,Australian Grand Prix,albert_park,kevin_magnussen,haas,16,14,0.0,+1 Lap,57
2022,3,Australian Grand Prix,albert_park,tsunoda,alphatauri,13,15,0.0,+1 Lap,57
2022,3,Australian Grand Prix,albert_park,latifi,williams,18,16,0.0,+1 Lap,57
2022,3,Australian Grand Prix,albert_park,alonso,alpine,10,17,0.0,+1 Lap,57
2022,3,Australian Grand Prix,albert_park,max_verstappen,red_bull,2,18,0.0,Fuel leak,38
2022,3,Australian Grand Prix,albert_park,vettel,aston_martin,17,19,0.0,Accident,22
2022,3,Australian Grand Prix,albert_park,sainz,ferrari,9,20,0.0,Spun off,1
2022,4,Emilia Romagna Grand Prix,imola,max_verstappen,red_bull,1,1,26.0,Finished,63
2022,4,Emilia Romagna Grand Prix,imola,perez,red_bull,3,2,18.0,Finished,63
2022,4,Emilia Romagna Grand Prix,imola,norris,mclaren,5,3,15.0,Finished,63
2022,4,Emilia Romagna Grand Prix,imola,russell,mercedes,11,4,12.0,Finished,63
2022,4,Emilia Romagna Grand Prix,imola,bottas,alfa,7,5,10.0,Finished,63
2022,4,Emilia Romagna Grand Prix,imola,leclerc,ferrari,2,6,8.0,Finished,63
2022,4,Emilia Romagna Grand Prix,imola,tsunoda,alphatauri,12,7,6.0,Finished,63
2022,4,Emilia Romagna Grand Prix,imola,vettel,aston_martin,13,8,4.0,Finished,63
2022,4,Emilia Romagna Grand Prix,imola,kevin_magnussen,haas,8,9,2.0,Finished,63
2022,4,Emilia Romagna Grand Prix,imola,stroll,aston_martin,15,10,1.0,+1 Lap,62
2022,4,Emilia Romagna Grand Prix,imola,albon,williams,18,11,0.0,+1 Lap,62
2022,4,Emilia Romagna Grand Prix,imola,gasly,alphatauri,17,12,0.0,+1 Lap,62
2022,4,Emilia Romagna Grand Prix,imola,hamilton,mercedes,14,13,0.0,+1 Lap,62
2022,4,Emilia Romagna Grand Prix,imola,ocon,alpine,16,14,0.0,+1 Lap,62
2022,4,Emilia Romagna Grand Prix,imola,zhou,alfa,0,15,0.0,+1 Lap,62
2022,4,Emilia Romagna Grand Prix,imola,latifi,williams,19,16,0.0,+1 Lap,62
2022,4,Emilia Romagna Grand Prix,imola,mick_schumacher,haas,10,17,0.0,+1 Lap,62
2022,4,Emilia Romagna Grand Prix,imola,ricciardo,mclaren,6,18,0.0,+1 Lap,62
2022,4,Emilia Romagna Grand Prix,imola,alonso,alpine,9,19,0.0,Collision damage,6
2022,4,Emilia Romagna Grand Prix,imola,sainz,ferrari,4,20,0.0,Collision,0
2022,5,Miami Grand Prix,miami,max_verstappen,red_bull,3,1,26.0,Finished,57
2022,5,Miami Grand Prix,miami,leclerc,ferrari,1,2,18.0,Finished,57
2022,5,Miami Grand Prix,miami,sainz,ferrari,2,3,15.0,Finished,57
2022,5,Miami Grand Prix,miami,perez,red_bull,4,4,12.0,Finished,57
2022,5,Miami Grand Prix,miami,russell,mercedes,12,5,10.0,Finished,57
2022,5,Miami Grand Prix,miami,hamilton,mercedes,6,6,8.0,Finished,57
2022,5,Miami Grand Prix,miami,bottas,alfa,5,7,6.0,Finished,57
2022,5,Miami Grand Prix,miami,ocon,alpine,20,8,4.0,Finished,57
2022,5,Miami Grand Prix,miami,albon,williams,18,9,2.0,Finished,57
2022,5,Miami Grand Prix,miami,stroll,aston_martin,0,10,1.0,Finished,57
2022,5,Miami Grand Prix,miami,alonso,alpine,11,11,0.0,Finished,57
2022,5,Miami Grand Prix,miami,tsunoda,alphatauri,9,12,0.0,Finished,57
2022,5,Miami Grand Prix,miami,ricciardo,mclaren,14,13,0.0,Finished,57
2022,5,Miami Grand Prix,miami,latifi,williams,19,14,0.0,Finished,57
2022,5,Miami Grand Prix,miami,mick_schumacher,haas,15,15,0.0,Finished,57
2022,5,Miami Grand Prix,miami,kevin_magnussen,haas,16,16,0.0,Front wing,56
2022,5,Miami Grand Prix,miami,vettel,aston_martin,0,17,0.0,Collision,54
2022,5,Miami Grand Prix,miami,gasly,alphatauri,7,18,0.0,Suspension,45
2022,5,Miami Grand Prix,miami,norris,mclaren,8,19,0.0,Collision,39
2022,5,Miami Grand Prix,miami,zhou,alfa,17,20,0.0,Water leak,6
2023,1,Bahrain Grand Prix,bahrain,max_verstappen,red_bull,1,1,25.0,Finished,57
2023,1,Bahrain Grand Prix,bahrain,perez,red_bull,2,2,18.0,Finished,57
2023,1,Bahrain Grand Prix,bahrain,alonso,aston_martin,5,3,15.0,Finished,57
2023,1,Bahrain Grand Prix,bahrain,sainz,ferrari,4,4,12.0,Finished,57
2023,1,Bahrain Grand Prix,bahrain,hamilton,mercedes,7,5,10.0,Finished,57
2023,1,Bahrain Grand Prix,bahrain,stroll,aston_martin,8,6,8.0,Finished,57
2023,1,Bahrain Grand Prix,bahrain,russell,mercedes,6,7,6.0,Finished,57
2023,1,Bahrain Grand Prix,bahrain,bottas,alfa,12,8,4.0,Finished,57
2023,1,Bahrain Grand Prix,bahrain,gasly,alpine,20,9,2.0,Finished,57
2023,1,Bahrain Grand Prix,bahrain,albon,williams,15,10,1.0,Finished,57
2023,1,Bahrain Grand Prix,bahrain,tsunoda,alphatauri,14,11,0.0,Finished,57
2023,1,Bahrain Grand Prix,bahrain,sargeant,williams,16,12,0.0,Lapped,56
2023,1,Bahrain Grand Prix,bahrain,kevin_magnussen,haas,17,13,0.0,Lapped,56
2023,1,Bahrain Grand Prix,bahrain,de_vries,alphatauri,19,14,0.0,Lapped,56
2023,1,Bahrain Grand Prix,bahrain,hulkenberg,haas,10,15,0.0,Lapped,56
2023,1,Bahrain Grand Prix,bahrain,zhou,alfa,13,16,0.0,Lapped,56
2023,1,Bahrain Grand Prix,bahrain,norris,mclaren,11,17,0.0,Lapped,55
2023,1,Bahrain Grand Prix,bahrain,ocon,alpine,9,18,0.0,Retired,41
2023,1,Bahrain Grand Prix,bahrain,leclerc,ferrari,3,19,0.0,Retired,39
2023,1,Bahrain Grand Prix,bahrain,piastri,mclaren,18,20,0.0,Retired,13
2023,2,Saudi Arabian Grand Prix,jeddah,perez,red_bull,1,1,25.0,Finished,50
2023,2,Saudi Arabian Grand Prix,jeddah,max_verstappen,red_bull,15,2,19.0,Finished,50
2023,2,Saudi Arabian Grand Prix,jeddah,alonso,aston_martin,2,3,15.0,Finished,50
2023,2,Saudi Arabian Grand Prix,jeddah,russell,mercedes,3,4,12.0,Finished,50
2023,2,Saudi Arabian Grand Prix,jeddah,hamilton,mercedes,7,5,10.0,Finished,50
2023,2,Saudi Arabian Grand Prix,jeddah,sainz,ferrari,4,6,8.0,Finished,50
2023,2,Saudi Arabian Grand Prix,jeddah,leclerc,ferrari,12,7,6.0,Finished,50
2023,2,Saudi Arabian Grand Prix,jeddah,ocon,alpine,6,8,4.0,Finished,50
2023,2,Saudi Arabian Grand Prix,jeddah,gasly,alpine,9,9,2.0,Finished,50
2023,2,Saudi Arabian Grand Prix,jeddah,kevin_magnussen,haas,13,10,1.0,Finished,50
2023,2,Saudi Arabian Grand Prix,jeddah,tsunoda,alphatauri,16,11,0.0,Finished,50
2023,2,Saudi Arabian Grand Prix,jeddah,hulkenberg,haas,10,12,0.0,Finished,50
2023,2,Saudi Arabian Grand Prix,jeddah,zhou,alfa,11,13,0.0,Finished,50
2023,2,Saudi Arabian Grand Prix,jeddah,de_vries,alphatauri,18,14,0.0,Finished,50
2023,2,Saudi Arabian Grand Prix,jeddah,piastri,mclaren,8,15,0.0,Finished,50
2023,2,Saudi Arabian Grand Prix,jeddah,sargeant,williams,20,16,0.0,Finished,50
2023,2,Saudi Arabian Grand Prix,jeddah,norris,mclaren,19,17,0.0,Finished,50
2023,2,Saudi Arabian Grand Prix,jeddah,bottas,alfa,14,18,0.0,Lapped,49
2023,2,Saudi Arabian Grand Prix,jeddah,albon,williams,17,19,0.0,Retired,27
2023,2,Saudi Arabian Grand Prix,jeddah,stroll,aston_martin,5,20,0.0,Retired,16
2023,3,Australian Grand Prix,albert_park,max_verstappen,red_bull,1,1,25.0,Finished,58
2023,3,Australian Grand Prix,albert_park,hamilton,mercedes,3,2,18.0,Finished,58
2023,3,Australian Grand Prix,albert_park,alonso,aston_martin,4,3,15.0,Finished,58
2023,3,Australian Grand Prix,albert_park,stroll,aston_martin,6,4,12.0,Finished,58
2023,3,Australian Grand Prix,albert_park,perez,red_bull,20,5,11.0,Finished,58
2023,3,Australian Grand Prix,albert_park,norris,mclaren,13,6,8.0,Finished,58
2023,3,Australian Grand Prix,albert_park,hulkenberg,haas,10,7,6.0,Finished,58
2023,3,Australian Grand Prix,albert_park,piastri,mclaren,16,8,4.0,Finished,58
2023,3,Australian Grand Prix,albert_park,zhou,alfa,17,9,2.0,Finished,58
2023,3,Australian Grand Prix,albert_park,tsunoda,alphatauri,12,10,1.0,Finished,58
2023,3,Australian Grand Prix,albert_park,bottas,alfa,19,11,0.0,Finished,58
2023,3,Australian Grand Prix,albert_park,sainz,ferrari,5,12,0.0,Finished,58
2023,3,Australian Grand Prix,albert_park,gasly,alpine,9,13,0.0,Retired,56
2023,3,Australian Grand Prix,albert_park,ocon,alpine,11,14,0.0,Retired,56
2023,3,Australian Grand Prix,albert_park,de_vries,alphatauri,15,15,0.0,Retired,56
2023,3,Australian Grand Prix,albert_park,sargeant,williams,18,16,0.0,Retired,56
2023,3,Australian Grand Prix,albert_park,kevin_magnussen,haas,14,17,0.0,Retired,52
2023,3,Australian Grand Prix,albert_park,russell,mercedes,2,18,0.0,Retired,17
2023,3,Australian Grand Prix,albert_park,albon,williams,8,19,0.0,Retired,6
2023,3,Australian Grand Prix,albert_park,leclerc,ferrari,7,20,0.0,Retired,0
2023,4,Azerbaijan Grand Prix,baku,perez,red_bull,3,1,25.0,Finished,51
2023,4,Azerbaijan Grand Prix,baku,max_verstappen,red_bull,2,2,18.0,Finished,51
2023,4,Azerbaijan Grand Prix,baku,leclerc,ferrari,1,3,15.0,Finished,51
2023,4,Azerbaijan Grand Prix,baku,alonso,aston_martin,6,4,12.0,Finished,51
2023,4,Azerbaijan Grand Prix,baku,sainz,ferrari,4,5,10.0,Finished,51
2023,4,Azerbaijan Grand Prix,baku,hamilton,mercedes,5,6,8.0,Finished,51
2023,4,Azerbaijan Grand Prix,baku,stroll,aston_martin,9,7,6.0,Finished,51
2023,4,Azerbaijan Grand Prix,baku,russell,mercedes,11,8,5.0,Finished,51
2023,4,Azerbaijan Grand Prix,baku,norris,mclaren,7,9,2.0,Finished,51
2023,4,Azerbaijan Grand Prix,baku,tsunoda,alphatauri,8,10,1.0,Finished,51
2023,4,Azerbaijan Grand Prix,baku,piastri,mclaren,10,11,0.0,Finished,51
2023,4,Azerbaijan Grand Prix,baku,albon,williams,12,12,0.0,Finished,51
2023,4,Azerbaijan Grand Prix,baku,kevin_magnussen,haas,16,13,0.0,Finished,51
2023,4,Azerbaijan Grand Prix,baku,gasly,alpine,17,14,0.0,Finished,51
2023,4,Azerbaijan Grand Prix,baku,ocon,alpine,19,15,0.0,Finished,51
2023,4,Azerbaijan Grand Prix,baku,sargeant,williams,14,16,0.0,Finished,51
2023,4,Azerbaijan Grand Prix,baku,hulkenberg,haas,20,17,0.0,Lapped,50
2023,4,Azerbaijan Grand Prix,baku,bottas,alfa,13,18,0.0,Lapped,50
2023,4,Azerbaijan Grand Prix,baku,zhou,alfa,15,19,0.0,Retired,36
2023,4,Azerbaijan Grand Prix,baku,de_vries,alphatauri,18,20,0.0,Retired,9
2023,5,Miami Grand Prix,miami,max_verstappen,red_bull,9,1,26.0,Finished,57
2023,5,Miami Grand Prix,miami,perez,red_bull,1,2,18.0,Finished,57
2023,5,Miami Grand Prix,miami,alonso,aston_martin,2,3,15.0,Finished,57
2023,5,Miami Grand Prix,miami,russell,mercedes,6,4,12.0,Finished,57
2023,5,Miami Grand Prix,miami,sainz,ferrari,3,5,10.0,Finished,57
2023,5,Miami Grand Prix,miami,hamilton,mercedes,13,6,8.0,Finished,57
2023,5,Miami Grand Prix,miami,leclerc,ferrari,7,7,6.0,Finished,57
2023,5,Miami Grand Prix,miami,gasly,alpine,5,8,4.0,Finished,57
2023,5,Miami Grand Prix,miami,ocon,alpine,8,9,2.0,Finished,57
2023,5,Miami Grand Prix,miami,kevin_magnussen,haas,4,10,1.0,Finished,57
2023,5,Miami Grand Prix,miami,tsunoda,alphatauri,17,11,0.0,Finished,57
2023,5,Miami Grand Prix,miami,stroll,aston_martin,18,12,0.0,Finished,57
2023,5,Miami Grand Prix,miami,bottas,alfa,10,13,0.0,Finished,57
2023,5,Miami Grand Prix,miami,albon,williams,11,14,0.0,Finished,57
2023,5,Miami Grand Prix,miami,hulkenberg,haas,12,15,0.0,Finished,57
2023,5,Miami Grand Prix,miami,zhou,alfa,14,16,0.0,Finished,57
2023,5,Miami Grand Prix,miami,norris,mclaren,16,17,0.0,Finished,57
2023,5,Miami Grand Prix,miami,de_vries,alphatauri,15,18,0.0,Finished,57
2023,5,Miami Grand Prix,miami,piastri,mclaren,19,19,0.0,Lapped,56
2023,5,Miami Grand Prix,miami,sargeant,williams,20,20,0.0,Lapped,56
2024,1,Bahrain Grand Prix,bahrain,max_verstappen,red_bull,1,1,26.0,Finished,57
2024,1,Bahrain Grand Prix,bahrain,perez,red_bull,5,2,18.0,Finished,57
2024,1,Bahrain Grand Prix,bahrain,sainz,ferrari,4,3,15.0,Finished,57
2024,1,Bahrain Grand Prix,bahrain,leclerc,ferrari,2,4,12.0,Finished,57
2024,1,Bahrain Grand Prix,bahrain,russell,mercedes,3,5,10.0,Finished,57
2024,1,Bahrain Grand Prix,bahrain,norris,mclaren,7,6,8.0,Finished,57
2024,1,Bahrain Grand Prix,bahrain,hamilton,mercedes,9,7,6.0,Finished,57
2024,1,Bahrain Grand Prix,bahrain,piastri,mclaren,8,8,4.0,Finished,57
2024,1,Bahrain Grand Prix,bahrain,alonso,aston_martin,6,9,2.0,Finished,57
2024,1,Bahrain Grand Prix,bahrain,stroll,aston_martin,12,10,1.0,Finished,57
2024,1,Bahrain Grand Prix,bahrain,zhou,sauber,17,11,0.0,Lapped,56
2024,1,Bahrain Grand Prix,bahrain,kevin_magnussen,haas,15,12,0.0,Lapped,56
2024,1,Bahrain Grand Prix,bahrain,ricciardo,rb,14,13,0.0,Lapped,56
2024,1,Bahrain Grand Prix,bahrain,tsunoda,rb,11,14,0.0,Lapped,56
2024,1,Bahrain Grand Prix,bahrain,albon,williams,13,15,0.0,Lapped,56
2024,1,Bahrain Grand Prix,bahrain,hulkenberg,haas,10,16,0.0,Lapped,56
2024,1,Bahrain Grand Prix,bahrain,ocon,alpine,19,17,0.0,Lapped,56
2024,1,Bahrain Grand Prix,bahrain,gasly,alpine,20,18,0.0,Lapped,56
2024,1,Bahrain Grand Prix,bahrain,bottas,sauber,16,19,0.0,Lapped,56
2024,1,Bahrain Grand Prix,bahrain,sargeant,williams,18,20,0.0,Lapped,55
2024,2,Saudi Arabian Grand Prix,jeddah,max_verstappen,red_bull,1,1,25.0,Finished,50
2024,2,Saudi Arabian Grand Prix,jeddah,perez,red_bull,3,2,18.0,Finished,50
2024,2,Saudi Arabian Grand Prix,jeddah,leclerc,ferrari,2,3,16.0,Finished,50
2024,2,Saudi Arabian Grand Prix,jeddah,piastri,mclaren,5,4,12.0,Finished,50
2024,2,Saudi Arabian Grand Prix,jeddah,alonso,aston_martin,4,5,10.0,Finished,50
2024,2,Saudi Arabian Grand Prix,jeddah,russell,mercedes,7,6,8.0,Finished,50
2024,2,Saudi Arabian Grand Prix,jeddah,bearman,ferrari,11,7,6.0,Finished,50
2024,2,Saudi Arabian Grand Prix,jeddah,norris,mclaren,6,8,4.0,Finished,50
2024,2,Saudi Arabian Grand Prix,jeddah,hamilton,mercedes,8,9,2.0,Finished,50
2024,2,Saudi Arabian Grand Prix,jeddah,hulkenberg,haas,15,10,1.0,Finished,50
2024,2,Saudi Arabian Grand Prix,jeddah,albon,williams,12,11,0.0,Finished,50
2024,2,Saudi Arabian Grand Prix,jeddah,kevin_magnussen,haas,13,12,0.0,Finished,50
2024,2,Saudi Arabian Grand Prix,jeddah,ocon,alpine,17,13,0.0,Lapped,49
2024,2,Saudi Arabian Grand Prix,jeddah,sargeant,williams,19,14,0.0,Lapped,49
2024,2,Saudi Arabian Grand Prix,jeddah,tsunoda,rb,9,15,0.0,Lapped,49
2024,2,Saudi Arabian Grand Prix,jeddah,ricciardo,rb,14,16,0.0,Lapped,49
2024,2,Saudi Arabian Grand Prix,jeddah,bottas,sauber,16,17,0.0,Lapped,49
2024,2,Saudi Arabian Grand Prix,jeddah,zhou,sauber,20,18,0.0,Lapped,49
2024,2,Saudi Arabian Grand Prix,jeddah,stroll,aston_martin,10,19,0.0,Retired,5
2024,2,Saudi Arabian Grand Prix,jeddah,gasly,alpine,18,20,0.0,Retired,1
2024,3,Australian Grand Prix,albert_park,sainz,ferrari,2,1,25.0,Finished,58
2024,3,Australian Grand Prix,albert_park,leclerc,ferrari,4,2,19.0,Finished,58
2024,3,Australian Grand Prix,albert_park,norris,mclaren,3,3,15.0,Finished,58
2024,3,Australian Grand Prix,albert_park,piastri,mclaren,5,4,12.0,Finished,58
2024,3,Australian Grand Prix,albert_park,perez,red_bull,6,5,10.0,Finished,58
2024,3,Australian Grand Prix,albert_park,stroll,aston_martin,9,6,8.0,Finished,58
2024,3,Australian Grand Prix,albert_park,tsunoda,rb,8,7,6.0,Finished,58
2024,3,Australian Grand Prix,albert_park,alonso,aston_martin,10,8,4.0,Finished,58
2024,3,Australian Grand Prix,albert_park,hulkenberg,haas,16,9,2.0,Finished,58
2024,3,Australian Grand Prix,albert_park,kevin_magnussen,haas,14,10,1.0,Lapped,57
2024,3,Australian Grand Prix,albert_park,albon,williams,12,11,0.0,Lapped,57
2024,3,Australian Grand Prix,albert_park,ricciardo,rb,18,12,0.0,Lapped,57
2024,3,Australian Grand Prix,albert_park,gasly,alpine,17,13,0.0,Lapped,57
2024,3,Australian Grand Prix,albert_park,bottas,sauber,13,14,0.0,Lapped,57
2024,3,Australian Grand Prix,albert_park,zhou,sauber,19,15,0.0,Lapped,57
2024,3,Australian Grand Prix,albert_park,ocon,alpine,15,16,0.0,Lapped,57
2024,3,Australian Grand Prix,albert_park,russell,mercedes,7,17,0.0,Retired,56
2024,3,Australian Grand Prix,albert_park,hamilton,mercedes,11,18,0.0,Retired,15
2024,3,Australian Grand Prix,albert_park,max_verstappen,red_bull,1,19,0.0,Retired,3
2024,4,Japanese Grand Prix,suzuka,max_verstappen,red_bull,1,1,26.0,Finished,53
2024,4,Japanese Grand Prix,suzuka,perez,red_bull,2,2,18.0,Finished,53
2024,4,Japanese Grand Prix,suzuka,sainz,ferrari,4,3,15.0,Finished,53
2024,4,Japanese Grand Prix,suzuka,leclerc,ferrari,8,4,12.0,Finished,53
2024,4,Japanese Grand Prix,suzuka,norris,mclaren,3,5,10.0,Finished,53
2024,4,Japanese Grand Prix,suzuka,alonso,aston_martin,5,6,8.0,Finished,53
2024,4,Japanese Grand Prix,suzuka,russell,mercedes,9,7,6.0,Finished,53
2024,4,Japanese Grand Prix,suzuka,piastri,mclaren,6,8,4.0,Finished,53
2024,4,Japanese Grand Prix,suzuka,hamilton,mercedes,7,9,2.0,Finished,53
2024,4,Japanese Grand Prix,suzuka,tsunoda,rb,10,10,1.0,Lapped,52
2024,4,Japanese Grand Prix,suzuka,hulkenberg,haas,12,11,0.0,Lapped,52
2024,4,Japanese Grand Prix,suzuka,stroll,aston_martin,16,12,0.0,Lapped,52
2024,4,Japanese Grand Prix,suzuka,kevin_magnussen,haas,18,13,0.0,Lapped,52
2024,4,Japanese Grand Prix,suzuka,bottas,sauber,13,14,0.0,Lapped,52
2024,4,Japanese Grand Prix,suzuka,ocon,alpine,15,15,0.0,Lapped,52
2024,4,Japanese Grand Prix,suzuka,gasly,alpine,17,16,0.0,Lapped,52
2024,4,Japanese Grand Prix,suzuka,sargeant,williams,19,17,0.0,Lapped,52
2024,4,Japanese Grand Prix,suzuka,zhou,sauber,20,18,0.0,Retired,12
2024,4,Japanese Grand Prix,suzuka,ricciardo,rb,11,19,0.0,Retired,0
2024,4,Japanese Grand Prix,suzuka,albon,williams,14,20,0.0,Retired,0
2024,5,Chinese Grand Prix,shanghai,max_verstappen,red_bull,1,1,25.0,Finished,56
2024,5,Chinese Grand Prix,shanghai,norris,mclaren,4,2,18.0,Finished,56
2024,5,Chinese Grand Prix,shanghai,perez,red_bull,2,3,15.0,Finished,56
2024,5,Chinese Grand Prix,shanghai,leclerc,ferrari,6,4,12.0,Finished,56
2024,5,Chinese Grand Prix,shanghai,sainz,ferrari,7,5,10.0,Finished,56
2024,5,Chinese Grand Prix,shanghai,russell,mercedes,8,6,8.0,Finished,56
2024,5,Chinese Grand Prix,shanghai,alonso,aston_martin,3,7,7.0,Finished,56
2024,5,Chinese Grand Prix,shanghai,piastri,mclaren,5,8,4.0,Finished,56
